BuffID	BuffDesc	IsSaved	IsRecorded	IsDeleted	IsOverlapped	OverlapTyp	EffectTyp	EffectPara	BuffPriority	BuffSpecialType	ActivateRound	IsDeleteSourceExit
37221102	体力+2	1	1	1	1	1	2	37221102	3			
37222101	攻击+4	1	1	1	1	1	3	37222101	3			
37222102	体力+4	1	1	1	1	1	2	37222102	3			
37231101	挑选1张等级6的武将牌	0	0	0	0		28	37231101	3			
37232101	挑选1张等级6的武将牌2次	0	0	0	0		28	37232101	3			
37242101	将一个武将变为金色	0	0	0	0		33	37242101	3			
41051101	无法攻击	1	1	1	1	1	32	41051101	3			
41051201	咆哮	0	1	1	1	1	11	41051201	3			
41052101	无法攻击	1	1	1	1	1	32	41052101	3			
41052201	咆哮	0	1	1	1	1	11	41052201	3			
41052202	刘禅攻击力	0	1	1	1	1	3	41052202	3			
41111101	咆哮	0	1	1	1	1	11	41111101	3			
41111201	战斗中非同名友方获得攻击力时，获得等量攻击力	0	1	1	1	1	3	41111201	3			
41112101	咆哮	0	1	1	1	1	11	41112101	3			
41112201	战斗中非同名友方获得攻击力时，获得2倍的攻击力	0	1	1	1	1	3	41112201	3			
41121101	体力永久+2	1	1	1	1	1	2	41121101	3			
41122101	体力永久+4	1	1	1	1	1	2	41122101	3			
41132101	刷新营帐且其中均为蜀势力武将	0	0	0	0		41	41132101	3			
41132102	随机获得一张蜀	0	0	0	0		5	41132102	3			
41151101	攻击永久+2	1	1	1	1	1	3	41151101	3			
41151102	体力永久+1	1	1	1	1	1	2	41151102	3			
41152101	攻击永久+2	1	1	1	1	1	3	41152101	3			
41152102	体力永久+2	1	1	1	1	1	2	41152102	3			
41191101	御策	0	1	1	1	1	9	41191101	3			
41191102	攻击永久+8	1	1	1	1	1	3	41191102	3			
41192101	御策	0	1	1	1	1	9	41192101	3			
41192102	攻击翻倍	0	1	1	1	1	3	41192102	3			
41192103	御策	0	1	1	1	1	9	41192103	3			
41192104	攻击翻倍	0	1	1	1	1	3	41192104	3			
41192201	御策	0	1	1	1	1	9	41192201	3			
41192202	攻击永久+8	1	1	1	1	1	3	41192202	3			
41192203	体力永久+4	1	1	1	1	1	2	41192203	3			
41192204	御策	0	1	1	1	1	9	41192204	3			
41192205	攻击永久+8	1	1	1	1	1	3	41192205	3			
41192206	体力永久+4	1	1	1	1	1	2	41192206	3			
41211101	获得攻击变化值体力	0	1	1	1	1	2	41211101	3			
41212101	获得攻击变化值2倍体力	0	1	1	1	1	2	41212101	3			
42011101	攻击永久+1	1	1	1	1	1	3	42011101	3			
42012101	攻击永久+2	1	1	1	1	1	3	42012101	3			
42051101	体力永久+2	1	1	1	1	1	2	42051101	3			
42052101	体力永久+4	1	1	1	1	1	2	42052101	3			
42061101	1点伤害	0	0	0	0		26	42061101	3			
42062101	1点伤害	0	0	0	0		26	42062101	3			
42081101	攻击永久+1	1	1	1	1	1	3	42081101	3			
42081102	体力永久+1	1	1	1	1	1	2	42081102	3			
42082101	攻击永久+2	1	1	1	1	1	3	42082101	3			
42082102	体力永久+2	1	1	1	1	1	2	42082102	3			
42101101	攻击永久+1	1	1	1	1	1	3	42101101	3			
42101102	体力永久+1	1	1	1	1	1	2	42101102	3			
42102101	攻击永久+2	1	1	1	1	1	3	42102101	3			
42102102	体力永久+2	1	1	1	1	1	2	42102102	3			
42141101	攻击永久+1	1	1	1	1	1	3	42141101	3			
42141102	体力永久+2	1	1	1	1	1	2	42141102	3			
42142101	攻击永久+2	1	1	1	1	1	3	42142101	3			
42142102	体力永久+4	1	1	1	1	1	2	42142102	3			
42151101	攻击永久+2	1	1	1	1	1	3	42151101	3			
42151102	体力永久+2	1	1	1	1	1	2	42151102	3			
42152101	攻击永久+4	1	1	1	1	1	3	42152101	3			
42152102	体力永久+4	1	1	1	1	1	2	42152102	3			
42161101	受到伤害减半	0	0	0	0		52	42161101	3			
42161201	受到伤害减半	0	0	0	0		52	42161201	3			
42162101	受到伤害减半	0	0	0	0		52	42162101	3			
42162201	受到伤害减半	0	0	0	0		52	42162201	3			
42191101	1点伤害	0	0	0	0		26	42191101	3			
42192101	1点伤害	0	0	0	0		26	42192101	3			
43342101	移除	0	0	0	0		21		3			
43342102	获得6虎符	0	0	0	0		4	43342102	3			
43361101	获得技能433612	1	1	1	1	1	8	43361101	3			
43361201	攻击永久+2	1	1	1	1	1	3	43361201	3			
43361202	体力永久+2	1	1	1	1	1	2	43361202	3			
43362101	获得技能433622	1	1	1	1	1	8	43362101	3			
43362201	攻击永久+4	1	1	1	1	1	3	43362201	3			
43362202	体力永久+4	1	1	1	1	1	2	43362202	3			
43071101	移除	0	0	0	0		21		3			
43071102	攻击+2	0	1	1	1	1	3	43071102	3			
43071103	体力+1	0	1	1	1	1	2	43071103	3			
43072101	移除	0	0	0	0		21		3			
43072102	攻击+4	0	1	1	1	1	3	43072102	3			
43072103	体力+2	0	1	1	1	1	2	43072103	3			
43081101	无法移除	1	1	1	1	1	43	43081101	3			
43081201	攻击永久+3	1	1	1	1	1	3	43081201	3			
43081202	体力永久+3	1	1	1	1	1	2	43081202	3			
43082101	无法移除	1	1	1	1	1	43	43082101	3			
43082201	攻击永久+6	1	1	1	1	1	3	43082201	3			
43082202	体力永久+6	1	1	1	1	1	2	43082202	3			
43091101	攻击永久+2	1	1	1	1	1	3	43091101	3			
43091102	体力永久+1	1	1	1	1	1	2	43091102	3			
43092101	攻击永久+4	1	1	1	1	1	3	43092101	3			
43092102	体力永久+2	1	1	1	1	1	2	43092102	3			
43121101	攻击永久+2	1	1	1	1	1	3	43121101	3			
43121102	体力永久+2	1	1	1	1	1	2	43121102	3			
43122101	攻击永久+4	1	1	1	1	1	3	43122101	3			
43122102	体力永久+4	1	1	1	1	1	2	43122102	3			
43181101	触发招募结束	0	0	0	0		27	43181101	3			
43182101	触发招募结束	0	0	0	0		27	43182101	3			
44051101	挑衅	0	1	1	1	1	16	44051101	3			
44051102	攻击+2	0	1	1	1	1	3	44051102	3			
44051103	体力+1	0	1	1	1	1	2	44051103	3			
44052101	挑衅	0	1	1	1	1	16	44052101	3			
44052102	攻击+4	0	1	1	1	1	3	44052102	3			
44052103	体力+2	0	1	1	1	1	2	44052103	3			
44061101	技能拥有者攻击	0	1	1	1	1	3	44061101	3			
44062101	技能拥有者2倍攻击	0	1	1	1	1	3	44062101	3			
44061201	体力+1	1	1	1	1	1	2	44061201	3			
44061202	上阵挑衅黄巾兵	0	0	0	0		1	44061202	3			
44062201	体力+2	1	1	1	1	1	2	44062201	3			
44062202	上阵金色挑衅黄巾兵	0	0	0	0		1	44062202	3			
44071101	攻击+3	1	1	1	1	1	3	44071101	3			
44071102	体力+2	1	1	1	1	1	2	44071102	3			
44072101	攻击+6	1	1	1	1	1	3	44072101	3			
44072102	体力+4	1	1	1	1	1	2	44072102	3			
44071201	增伤永久+1	1	1	1	1	1	12	44071201	3			
44072201	增伤永久+2	1	1	1	1	1	12	44072201	3			
44091101	挑衅	1	1	1	1	1	16	44091101	3			
44091201	攻击永久+3	1	1	1	1	1	3	44091201	3			
44091202	体力永久+2	1	1	1	1	1	2	44091202	3			
44092101	挑衅	1	1	1	1	1	16	44092101	3			
44092201	攻击永久+6	1	1	1	1	1	3	44092201	3			
44092202	体力永久+4	1	1	1	1	1	2	44092202	3			
44101101	攻击永久+2	1	1	1	1	1	3	44101101	3			
44101102	体力永久+2	1	1	1	1	1	2	44101102	3			
44102101	攻击永久+4	1	1	1	1	1	3	44102101	3			
44102102	体力永久+4	1	1	1	1	1	2	44102102	3			
44131101	咆哮	1	1	1	1	1	11	44131101	3			
44131201	上阵友方攻击	0	1	1	1	1	3	44131201	3			
44131202	上阵友方体力	0	1	1	1	1	2	44131202	3			
44132101	咆哮	1	1	1	1	1	11	44132101	3			
44132201	2上阵友方攻击	0	1	1	1	1	3	44132201	3			
44132202	2上阵友方体力	0	1	1	1	1	2	44132202	3			
44161101	造成3伤害	0	0	0	0		26	44161101	3			
44162101	造成3伤害	0	0	0	0		26	44162101	3			
44171101	技能441712	0	1	1	1	1	8	44171101	3			
44171201	上阵挑衅黄巾兵	0	0	0	0		1	44171201	3			
44172101	技能441722	0	1	1	1	1	8	44172101	3			
44172201	上阵挑衅黄巾兵	0	0	0	0		1	44172201	3			
44191101	造成6点伤害	0	0	0	0		26	44191101	3			
44192101	造成6点伤害	0	0	0	0		26	44192101	3			
45011101	攻击永久+1	1	1	1	1	1	3	45011101	3			
45011102	体力永久+1	1	1	1	1	1	2	45011102	3			
45012101	攻击永久+2	1	1	1	1	1	3	45012101	3			
45012102	体力永久+2	1	1	1	1	1	2	45012102	3			
45041101	御策	0	1	1	1	1	9	45041101	3			
45042101	御策	0	1	1	1	1	9	45042101	3			
45051101	咆哮	1	1	1	1	1	11	45051101	3			
45051201	攻击永久+1	1	1	1	1	1	3	45051201	3			
45052101	咆哮	1	1	1	1	1	11	45052101	3			
45052201	攻击永久+2	1	1	1	1	1	3	45052201	3			
45081101	御策	1	1	1	1	1	9	45081101	3			
45081201	咆哮	1	1	1	1	1	11	45081201	3			
45081301	攻击永久+1	1	1	1	1	1	3	45081301	3			
45081302	体力永久+1	1	1	1	1	1	2	45081302	3			
45082101	御策	1	1	1	1	1	9	45082101	3			
45082201	咆哮	1	1	1	1	1	11	45082201	3			
45082301	攻击永久+2	1	1	1	1	1	3	45082301	3			
45082302	体力永久+2	1	1	1	1	1	2	45082302	3			
45101101	攻击+4	0	1	1	1	1	3	45101101	3			
45101102	体力+4	0	1	1	1	1	2	45101102	3			
45101103	1回合御策	0	1	1	1	1	9	45101103	3		1	
45102101	攻击+8	0	1	1	1	1	3	45102101	3			
45102102	体力+8	0	1	1	1	1	2	45102102	3			
45102103	1回合御策*2	0	1	1	1	1	9	45102103	3		1	
45121101	攻击永久+1	1	1	1	1	1	3	45121101	3			
45121102	体力永久+1	1	1	1	1	1	2	45121102	3			
45122101	攻击永久+2	1	1	1	1	1	3	45122101	3			
45122102	体力永久+2	1	1	1	1	1	2	45122102	3			
45161101	攻击永久+2	1	1	1	1	1	3	45161101	3			
45161102	体力永久+1	1	1	1	1	1	2	45161102	3			
45162101	攻击永久+4	1	1	1	1	1	3	45162101	3			
45162102	体力永久+2	1	1	1	1	1	2	45162102	3			
45161201	御策	0	1	1	1	1	9	45161201	3			
45162201	御策	0	1	1	1	1	9	45162201	3			
45171101	御策*3	0	1	1	1	1	9	45171101	3			
45171201	友方的御策可以叠加至多3层	0	1	1	0		56	45171201	3			
45172101	御策*6	0	1	1	1	1	9	45172101	3			
45172201	友方的御策可以叠加至多6层	0	1	1	0		56	45172201	3			
45181101	鸩毒	0	1	1	1	1	44	45181101	3			
45181201	触发遗计	0	0	0	0		27	45181201	3			
45182101	鸩毒	0	1	1	1	1	44	45182101	3			
45182201	触发遗计2次	0	0	0	0		27	45182201	3			
45191101	攻击+2	0	1	1	1	1	3	45191101	3			
45191102	体力+1	0	1	1	1	1	2	45191102	3			
45191201	御策	1	1	1	1	1	9	45191201	3			
45192101	御策	1	1	1	1	1	9	45192101	3			
45192201	攻击+4	0	1	1	1	1	3	45192201	3			
45192202	体力+2	0	1	1	1	1	2	45192202	3			
45201101	获得王荣攻击	0	1	1	1	1	3	45201101	3			
45202101	获得王荣2倍攻击	0	1	1	1	1	3	45202101	3			
46012101	主公1点伤害	0	0	0	0		25	46012101	3			
46012102	攻击+1	1	1	1	1	1	3	46012102	3			
46012103	体力+1	1	1	1	1	1	2	46012103	3			
46102101	受到伤害1/4	0	1	1	0		52	46102101	3			
46121101	主公1点伤害	0	0	0	0		25	46121101	3			
46121102	攻击+2	1	1	1	1	1	3	46121102	3			
46121103	体力+2	1	1	1	1	1	2	46121103	3			
46122101	主公1点伤害	0	0	0	0		25	46122101	3			
46122102	攻击+2	1	1	1	1	1	3	46122102	3			
46122103	体力+2	1	1	1	1	1	2	46122103	3			
46141101	获得马术	0	1	1	1	1	46	46141101	3			
46141201	攻击永久+2	1	1	1	1	1	3	46141201	3			
46141202	体力永久+1	1	1	1	1	1	2	46141202	3			
46142101	获得马术	0	1	1	1	1	46	46142101	3			
46142201	攻击永久+4	1	1	1	1	1	3	46142201	3			
46142202	体力永久+2	1	1	1	1	1	2	46142202	3			
46151101	获得1张锦囊	0	0	0	0		6	46151101	3			
46152101	获得2张锦囊	0	0	0	0		6	46152101	3			
46101101	获得技能361012	0	1	1	1	1	8	46101101	3			
46102201	获得技能361012	0	1	1	1	1	8	46102201	3			
47011101	挑衅	1	1	1	1	1	16	47011101	3			
47011102	攻击永久+1	1	1	1	1	1	3	47011102	3			
47011103	体力永久+2	1	1	1	1	1	2	47011103	3			
47012101	挑衅	1	1	1	1	1	16	47012101	3			
47012102	攻击永久+2	1	1	1	1	1	3	47012102	3			
47012103	体力永久+4	1	1	1	1	1	2	47012103	3			
47031101	1张等级2武将	0	0	0	0		5	47031101	3			
47032101	2张等级2武将	0	0	0	0		5	47032101	3			
47051101	造成的伤害+1（锋势）	1	1	1	1	1	12	47051101	3			
47052101	造成的伤害+2（锋势）	1	1	1	1	1	12	47052101	3			
47071101	移除	0	0	0	0		21		3			
47071102	1张等级5武将	0	0	0	0		5	47071102	3			
47072101	移除	0	0	0	0		21		3			
47072102	2张等级5武将	0	0	0	0		5	47072102	3			
47091101	挑衅	1	1	1	1	1	16	47091101	3			
47091102	攻击永久+2	1	1	1	1	1	3	47091102	3			
47091103	体力永久+3	1	1	1	1	1	2	47091103	3			
47092101	挑衅	1	1	1	1	1	16	47092101	3			
47092102	攻击永久+4	1	1	1	1	1	3	47092102	3			
47092103	体力永久+6	1	1	1	1	1	2	47092103	3			
47131101	目标体力攻击	0	1	1	1	1	3	47131101	3			
47132101	目标体力2倍攻击	0	1	1	1	1	3	47132101	3			
47141101	挑衅	0	1	1	1	1	16	47141101	3			
47141201	攻击+4	1	1	1	1	1	3	47141201	3			
47141202	体力+4	1	1	1	1	1	2	47141202	3			
47142101	挑衅	0	1	1	1	1	16	47142101	3			
47142201	攻击+8	1	1	1	1	1	3	47142201	3			
47142202	体力+8	1	1	1	1	1	2	47142202	3			
304101101	1点伤害	0	0	0	0		26	304101101	3			
304101102	攻击永久+3	1	1	1	1	1	3	304102101	3			
304101103	体力永久+3	1	1	1	1	1	2	304101102	3			
304102101	1点伤害	0	0	0	0		26	304101103	3			
304102102	攻击永久+5	1	1	1	1	1	3	304102102	3			
304102103	体力永久+5	1	1	1	1	1	2	304102103	3			
10461	遣散武将攻击（霸王）	1	1	1	1	1	3		3			
10462	遣散武将体力（霸王）	1	1	1	1	1	2		3			
51091101	2点伤害	0	0	0	0		26	51091101	3			
51092101	2点伤害	0	0	0	0		26	51092101	3			
51141101	体力永久+2	1	1	1	1	1	2	51141101	3			
51142101	体力永久+4	1	1	1	1	1	2	51142101	3			
51151101	攻击永久+2	1	1	1	1	1	3	51151101	3			
51151201	1张当先	0	0	0	0		5	51151201	3			
51152101	体力永久+4	1	1	1	1	1	3	51152101	3			
51152201	2张当先	0	0	0	0		5	51152201	3			
51161101	挑选2张当前营帐等级的锦囊牌	0	0	0	0		28	51161101	3			
51162101	挑选4张当前营帐等级的锦囊牌	0	0	0	0		28	51162101	3			
51191101	获得一张费祎	0	0	0	0		5	51191101	3			
51192101	获得2张费祎	0	0	0	0		5	51192101	3			
51211101	攻击+2	0	1	1	1	1	3	51211101	3			
51211102	体力+1	0	1	1	1	1	2	51211102	3			
51212101	攻击+4	0	1	1	1	1	3	51212101	3			
51212102	体力+2	0	1	1	1	1	2	51212102	3			
52161101	随机1张锦囊	0	0	0	0		6	52161101	3			
52162101	随机2张锦囊	0	0	0	0		6	52162101	3			
53021101	获得1张董袭	0	0	0	0		5	53021101	3			
53022101	获得2张董袭	0	0	0	0		5	53022101	3			
53191101	本回合每移除过1个武将，攻击永久+2	1	1	1	1	1	3	53191101	3			
53191102	本回合每移除过1个武将，体力永久+2	1	1	1	1	1	2	53191102	3			
53192101	本回合每移除过1个武将，攻击永久+4	1	1	1	1	1	3	53192101	3			
53192102	本回合每移除过1个武将，体力永久+4	1	1	1	1	1	2	53192102	3			
54021101	攻击+2	0	1	1	1	1	3	54021101	3			
54022101	攻击+4	0	1	1	1	1	3	54022101	3			
54051101	上阵一个黄巾兵	0	0	0	0		1	54051101	3			
54052101	上阵2个黄巾	0	0	0	0		1	54052101	3			
55111101	攻击+4	0	1	1	1	1	3	55111101	3			
55111102	体力+4	0	1	1	1	1	2	55111102				
55111103	1回合御策	0	1	1	1	1	9	55111103			1	
55112101	攻击+4	0	1	1	1	1	3	55112101				
55112102	体力+4	0	1	1	1	1	2	55112102				
55112103	1回合御策	0	1	1	1	1	9	55112103			1	
55131101	1张随机当先	0	0	0	0		5	55131101	3			
55132101	2张随机当先	0	0	0	0		5	55132101	3			
55141101	触发破军	0	0	0	0		27	55141101	3			
55142101	触发破军2次	0	0	0	0		27	55142101	3			
55191101	御策	1	1	1	1	1	9	55191101	3			
55191201	攻击永久+2	1	1	1	1	1	3	55191201	3			
55191202	体力永久+1	1	1	1	1	1	2	55191202	3			
55192101	御策	1	1	1	1	1	9	55192101	3			
55192201	攻击永久+4	1	1	1	1	1	3	55192201	3			
55192202	体力永久+2	1	1	1	1	1	2	55192202	3			
56081101	主公2点伤害	0	0	0	0		25	56081101	3			
56081102	攻击+2	0	1	1	1	1	3	56081102	3			
56081103	体力+1	0	1	1	1	1	2	56081103	3			
56082101	主公2点伤害	0	0	0	0		25	56082101	3			
56082102	攻击+2	0	1	1	1	1	3	56082102	3			
56082103	体力+1	0	1	1	1	1	2	56082103	3			
56091101	造成2点伤害。本回合主公每受到过1次伤害，伤害值+2	0	0	0	0		26	56091101	3			
56092101	造成2点伤害。本回合主公每受到过1次伤害，伤害值+2	0	0	0	0		26	56092101	3			
56131101	主公1点伤害	0	0	0	0		25	56131101	3			
56132101	主公1点伤害	0	0	0	0		25	56132101	3			
56131102	获得顺手牵羊3	0	0	0	0		6	56131102	3			
56132102	获得顺手牵羊4	0	0	0	0		6	56132102	3			
57011101	造成2点伤害	0	0	0	0		26	57011101	3			
57012101	造成2点伤害	0	0	0	0		26	57012101	3			
57021101	友方场上每有1种势力获得攻击+2	0	1	1	1	1	3	57021101	3			
57021102	友方场上每有1种势力获得体力+1	0	1	1	1	1	2	57021102	3			
57022101	友方场上每有1种势力获得攻击+4	0	1	1	1	1	3	57022101	3			
57022102	友方场上每有1种势力获得体力+2	0	1	1	1	1	2	57022102	3			
57031101	造成伤害+1	0	1	1	1	1	12	57031101	3			
57032101	造成伤害+2	0	1	1	1	1	12	57032101	3			
57041101	造成2点伤害	0	0	0	0		26	57041101	3			
57042101	造成2点伤害	0	0	0	0		26	57042101	3			
57051101	获得1张场上缺少势力的随机武将	0	0	0	0		5	57051101	3			
57052101	获得2张场上缺少势力的随机武将	0	0	0	0		5	57052101	3			
57061101	获得技能570612	0	1	1	1	1	8	57061101	3			
57061201	3点伤害	0	0	0	0		26	57061201	3			
57062101	获得技能570622	0	1	1	1	1	8	57062101	3			
57062201	3点伤害	0	0	0	0		26	57062201	3			
57071101	攻击永久+1	1	1	1	1	1	3	57071101	3			
57071102	体力永久+1	1	1	1	1	1	2	57071102	3			
57072101	攻击永久+1	1	1	1	1	1	3	57072101	3			
57072102	体力永久+1	1	1	1	1	1	2	57072102	3			
57081101	攻击永久+2	1	1	1	1	1	3	57081101	3			
57081102	体力永久+1	1	1	1	1	1	2	57081102	3			
57082101	攻击永久+4	1	1	1	1	1	3	57082101	3			
57082102	体力永久+2	1	1	1	1	1	2	57082102	3			
57091101	体力永久+1	0	1	1	1	1	2	57091101	3			
57091201	攻击永久+1	0	1	1	1	1	3	57091201	3			
57092101	体力永久+2	0	1	1	1	1	2	57092101	3			
57092201	攻击永久+2	0	1	1	1	1	3	57092201	3			
57101101	造成伤害+1	0	1	1	1	1	12	57101101	3			
57102101	造成伤害+2	0	1	1	1	1	12	57102101	3			
57111101	御策	1	1	1	1	1	9	57111101	3			
57111201	造成伤害+1	1	1	1	1	1	12	57111201	3			
57112101	御策	1	1	1	1	1	9	57112101	3			
57112201	造成伤害+1	1	1	1	1	1	12	57112201	3			
57121101	获得技能571212	0	1	1	1	1	8	57121101	3			
57121201	造成2点伤害	0	0	0	0		26	57121201	3			
57122101	获得技能571222	0	1	1	1	1	8	57122101	3			
57122201	造成2点伤害	0	0	0	0		26	57122201	3			
57131101	攻击+3	0	1	1	1	1	3	57131101	3			
57131102	体力+3	0	1	1	1	1	2	57131102	3			
57132101	攻击+6	0	1	1	1	1	3	57132101	3			
57132102	体力+6	0	1	1	1	1	2	57132102	3			
57141101	每造成的伤害+1，攻击+1	1	1	1	1	1	3	57141101	3			
57141102	每造成的伤害+1，体力+1	1	1	1	1	1	2	57141102	3			
57142101	每造成的伤害+1，攻击+2	1	1	1	1	1	3	57142101	3			
57142102	每造成的伤害+1，体力+2	1	1	1	1	1	2	57142102	3			
57151101	造成3点伤害	0	0	0	0		26	57151101	3			
57152101	造成3点伤害	0	0	0	0		26	57152101	3			
57161101	伤害免疫	0	1	1	0		30	57161101	3			
57161201	伤害免疫移除	0	1	1	0		30	57161201	3			
57161301	造成伤害翻倍	1	1	1	0		37	57161301	3			
57161302	受到伤害翻倍	1	1	1	0		38	57161302	3			
57162101	伤害免疫	0	1	1	0		30	57162101	3			
57162201	伤害免疫移除	0	1	1	0		30	57162201	3			
57162301	造成3倍伤害	1	1	1	0		63	57162301	3			
57162302	受到3倍伤害	1	1	1	0		64	57162302	3			
57171101	造成2点伤害	0	0	0	0		26	57171101	3			
57172101	造成2点伤害	0	0	0	0		26	57172101	3			
57181101	攻击永久+2	1	1	1	1	1	3	57181101	3			
57181102	体力永久+1	1	1	1	1	1	2	57181102	3			
57182101	攻击永久+4	1	1	1	1	1	3	57182101	3			
57182102	体力永久+2	1	1	1	1	1	2	57182102	3			
57191101	攻击减半	0	1	1	1	1	3	57191101	3			
57191102	体力减半	0	1	1	1	1	2	57191102	3			
57192101	攻击减半	0	1	1	1	1	3	57192101	3			
57192102	体力减半	0	1	1	1	1	2	57192102	3			
58071101	鸩毒	1	1	1	1	1	44	58071101	3			
58072101	鸩毒	1	1	1	1	1	44	58072101	3			
58121101	沉默添加	0	1	1	1	1	47	58121101	3			
58122101	沉默添加	0	1	1	1	1	47	58122101	3			
58122102	攻击变为1	0	1	1	1	1	3	58122102	3			
58122103	体力变为1	0	1	1	1	1	2	58122103	3			
58191101	1张锦囊	0	0	0	0		6	58191101	3			
58191201	1张锦囊	0	0	0	0		6	58191201	3			
58192101	2张锦囊	0	0	0	0		6	58192101	3			
58192201	2张锦囊	0	0	0	0		6	58192201	3			
61111101	获得攻击+1，每触发1次额外+1	0	1	1	1	1	3	61111101	3			
61111102	获得体力+1，每触发1次额外+1	0	1	1	1	1	2	61111102	3			
61112101	获得攻击+2，每触发1次额外+1	0	1	1	1	1	3	61112101	3			
61112102	获得体力+2，每触发1次额外+1	0	1	1	1	1	2	61112102	3			
61131101	本局游戏每使用过2张锦囊牌，使1个友方获得攻击+2	1	1	1	1	1	3	61131101	3			
61131102	本局游戏每使用过2张锦囊牌，使1个友方获得体力+1	1	1	1	1	1	2	61131102	3			
61132101	本局游戏每使用过1张锦囊牌，使1个友方获得攻击+2	1	1	1	1	1	3	61132101	3			
61132102	本局游戏每使用过1张锦囊牌，使1个友方获得体力+1	1	1	1	1	1	2	61132102	3			
61141101	挑选1张蜀势力武将牌	0	0	0	0		28	61141101	3			
61142101	挑选2张蜀势力武将牌	0	0	0	0		28	61142101	3			
61151101	使右侧友方获得其一半的攻击力	0	1	1	1	1	3	61151101	3			
61152101	使右侧友方获得其攻击力	0	1	1	1	1	3	61152101	3			
61181101	遗计：回复1/4体力重新上阵，并失去此遗计	0	0	0	0		1	61181101	3			
61182101	遗计：回复一半体力重新上阵，并失去此遗计	0	0	0	0		1	61182101	3			
61211101	蜀势力友方阵亡时，获得等于其攻击力一半的攻击	0	1	1	1	1	3	61211101	3			
61211102	蜀势力友方阵亡时，获得等于其攻击力一半的体力	0	1	1	1	1	2	61211102	3			
61212101	蜀势力友方阵亡时，获得等于其攻击力的攻击	0	1	1	1	1	3	61212101	3			
61212102	蜀势力友方阵亡时，获得等于其攻击力的体力	0	1	1	1	1	2	61212102	3			
62041101	友方受到攻击后，立刻发起攻击	0	0	0	0		48		3			
62041102	永久获得攻击+1	1	1	1	1	1	3	62041102	3			
62042101	友方受到攻击后，立刻发起2次攻击	0	0	0	0		48		3			
62042102	永久获得攻击+2	1	1	1	1	1	3	62042102	3			
62051101	攻击时，对全体友方造成1点伤害	0	0	0	0		26	62051101	3			
62051102	并使其体力值永久+1	1	1	1	1	1	2	62051102	3			
62052101	攻击时，对全体友方造成1点伤害	0	0	0	0		26	62052101	3			
62052102	并使其体力值永久+1	1	1	1	1	1	2	62052102	3			
62081101	攻击力翻倍	0	1	1	1	1	3	62081101	3			
62081102	体力翻倍	0	1	1	1	1	2	62081102	3			
62082101	攻击力翻至3倍	0	1	1	1	1	3	62082101	3			
62082102	体力翻至3倍	0	1	1	1	1	2	62082102	3			
62091101	永久获得+2/+1	1	1	1	1	1	3	62091101	3			
62091102	永久获得体力+1	1	1	1	1	1	2	62091102	3			
62092101	永久获得+4/+2	1	1	1	1	1	3	62092101	3			
62092102	永久获得体力+2	1	1	1	1	1	2	62092102	3			
62101101	每受到2次伤害，获得1张随机魏势力武将牌	0	0	0	0		5	62101101	3			
