SkillID	SkillName	SkillDesc	IsScenarioSkill	IsRepeatedWork	SkillPriority	TriggerTyp	TriggerTimes	ActivateRatio	TargetTyp1	TargetPara1	SkillBuff1	AffiliatedSkill	ChessBuffTips	SkillTyp	ChessSkillKeyword	SkillShownName	ScenarioPara	IsHaloSkill	TriggerPara	RelatedSummonMinion	TargetTyp2	SkillBuff2	ActiveTips	TargetPara2	RelatedUpgradeSkillID	SkillOperatingServer	IsWorkInHand	IsGlobalSkill	SkillSpecialEffectType	EffectPlayPosition	TriggerTimesFunction	InheritUpgradSkill	IsTriggerDelete	IsMergeEffect	SkillTriggerCountLimit
421411	曹金玉	魏势力友方受到伤害时，使随机3个魏势力友方永久获得+1/+2		1	3	35	1	100	6	4214112	[42141101, 42141102]		曹金玉【隅泣】|+1/+2			隅泣			4214111										23	2					
421421	曹金玉1	魏势力友方受到伤害时，使随机3个魏势力友方永久获得+2/+4		1	3	35	1	100	6	4214212	[42142101, 42142102]		曹金玉【隅泣】|+2/+4			隅泣			4214211										23	2					
421511	司马懿	友方判定成功时，使随机2个友方永久获得+2/+2		1	3	47	1	100	6	4215112	[42151101, 42151102]		司马懿【鬼才】|+2/+2			鬼才			4215111										19	1					
421521	司马懿1	友方判定成功时，使随机2个友方永久获得+4/+4		1	3	47	1	100	6	4215212	[42152101, 42152102]		司马懿【鬼才】|+4/+4			鬼才			4215211										19	1					
421611	曹昂	自身受到攻击时，使其进行判定：50%几率受到伤害减半		1	3	13	1	50	1		[42161101]				[17]	慷忾			4216111																
421612	曹昂	两侧友方受到攻击时，使其进行判定：50%几率受到伤害减半		1	3	13	1	50	1		[42161201]				[17]			1	4216121																
421621	曹昂1	自身和相邻友方受到攻击时，使其进行判定：50%几率受到伤害减半，执行2次		1	3	13	2	50	1		[42162101]				[17]	慷忾			4216211																
421622	曹昂1	自身和相邻友方受到攻击时，使其进行判定：50%几率受到伤害减半，执行2次		1	3	13	2	50	1		[42162201]				[17]			1	4216221																
421911	钟会	魏势力友方受到攻击时，对其他所有武将造成1点伤害2次		1	3	13	2	100	5	4219112	[42191101]					排异			4219111										21						
421921	钟会1	魏势力友方受到攻击时，对其他所有武将造成1点伤害4次		1	3	13	4	100	5	4219212	[42192101]					排异			4219211										21						
433421	丁奉1	当先：移除1个友方，获得6虎符		1	3	39	1	100	21		[43342101]			[3]	[3]	奋迅					23	[43342102]	选择一个友方移除，获得6虎符												
433611	葛玄	当先：使1个友方获得：招募结束时，永久获得+2/+2		1	3	39	1	100	21		[43361101]		葛玄【炼化】|招募结束时，永久获得+2/+2	[3]	[3]	炼化																			
433612	葛玄衍生	招募结束时，永久获得+2/+2		1	3	3	1	100	1		[43361201, 43361202]		葛玄【炼化】|+2/+2	[15]		炼化													9	2					
433621	葛玄1	当先：使1个友方获得：招募结束时，永久获得+4/+4		1	3	39	1	100	21		[43362101]		葛玄【炼化】|招募结束时，永久获得+4/+4	[3]	[3]	炼化																			
433622	葛玄1衍生	招募结束时，永久获得+4/+4		1	3	3	1	100	1		[43362201, 43362202]		葛玄【炼化】|+4/+4	[15]		炼化													9	2					
430711	甘宁	当先：移除1个友方，使全体友方获得+2/+1		1	3	39	1	100	21		[43071101]		甘宁【奇袭】|+2/+1	[3]	[3]	奇袭					6	[43071102, 43071103]		4307113											
430721	甘宁1	当先：移除1个友方，使全体友方获得+4/+2		1	3	39	1	100	21		[43072101]		甘宁【奇袭】|+4/+2	[3]	[3]	奇袭					6	[43072102, 43072103]		4307213											
430811	凌统	无法移除		1	3	43	1	100	1		[43081101]																								
430812	凌统	在场上时被移除不会离场，并永久获得+3/+3		1	3	51	1	100	1		[43081201, 43081202]		凌统【旋风】|+3/+3			旋风													29	1					
430821	凌统1	无法移除		1	3	43	1	100	1		[43082101]																								
430822	凌统1	在场上时被移除不会离场，并永久获得+6/+6		1	3	51	1	100	1		[43082201, 43082202]		凌统【旋风】|+6/+6			旋风													29	1					
430911	孙茹	友方触发招募结束效果时，使其永久获得+2/+1		1	3	16	1	100	1		[43091101, 43091102]		孙茹【忧恤】|+2/+1			忧恤		1	4309111										9	2					
430921	孙茹1	友方触发招募结束效果时，使其永久获得+4/+2		1	3	16	1	100	1		[43092101, 43092102]		孙茹【忧恤】|+4/+2			忧恤		1	4309211										9	2					
431211	张昭	武将被移除时，使全体友方永久获得+2/+2		1	3	44	1	100	6	4312112	[43121101, 43121102]		张昭【直谏】|+2/+2			直谏			4312111										10	2					
431221	张昭	武将被移除时，使全体友方永久获得+4/+4		1	3	44	1	100	6	4312212	[43122101, 43122102]		张昭【直谏】|+4/+4			直谏			4312211										10	2					
431811	黄盖	每受到2次伤害，触发随机吴势力友方的招募结束效果		1	3	35	1	100	6	4318112	[43181101]								4318111										10	2					
431821	黄盖	每受到2次伤害，触发随机2个吴势力友方的招募结束效果		1	3	35	1	100	6	4318212	[43182101]								4318211										10	2					
440511	波才	战斗中上阵友方后，使其获得挑衅和+2/+1		1	3	17	1	100	1		[44051101, 44051102, 44051103]		波才【围军】|获得挑衅，+2/+1			围军		1	4405111							1			13	2					
440521	波才金	战斗中上阵友方后，使其获得挑衅和+4/+2		1	3	17	1	100	1		[44052101, 44052102, 44052103]		波才【围军】|获得挑衅，+4/+2			围军		1	4405211							1			13	2					
440611	程远志	战斗中上阵友方后，使其获得自身的攻击力		1	3	17	1	100	1		[44061101]		程远志【亢怒】|获得程远志攻击力		[2]	亢怒		1	4406111							1									
440612	程远志	遗计：使你的黄巾兵体力值永久+1，并上阵1个具有挑衅的黄巾兵		1	3	45	1	100	12	4406122	[44061201]		程远志【亢怒】|体力+1	[2]	[2]	亢怒			4406121	[20304211]	23	[44061202]							27						
440621	程远志	战斗中上阵友方后，使其获得自身2倍的攻击力		1	3	17	1	100	1		[44062101]		程远志【亢怒】|获得程远志攻击力		[2]	亢怒		1	4406211							1									
440622	程远志	遗计：使你的黄巾兵体力值永久+2，并上阵1个具有挑衅的金色黄巾兵		1	3	45	1	100	12	4406222	[44062201]		程远志【亢怒】|体力+2	[2]	[2]	亢怒			4406221	[20304212]	23	[44062202]							27						
440711	白绕	当先：使本局你的黄巾兵获得+3/+2		1	3	39	1	100	12	4407112	[44071101, 44071102]		白绕【分炙】|+3/+2	[3]	[3]	分炙																			
440721	白绕	当先：使本局你的黄巾兵获得+6/+4		1	3	39	1	100	12	4407212	[44072101, 44072102]		白绕【分炙】|+6/+4	[3]	[3]	分炙																			
440712	白绕	遗计：使全体友方永久获得烈刃		1	3	45	1	100	6	4407122	[44071201]		白绕【分炙】|获得烈刃	[2, 8]	[2, 8]	分炙			4407121																
440722	白绕2	遗计：使全体友方永久获得烈刃*2		1	3	45	1	100	6	4407222	[44072201]		白绕【分炙】|获得烈刃*2	[2, 8]	[2, 8]	分炙			4407221																
440911	张燕	挑衅		1	3	43	1	100	1		[44091101]			[5]	[5]																				
440912	张燕	遗计：使全体友方永久获得+4/+3		1	3	45	1	100	6	4409122	[44091201, 44091202]		张燕【啸聚】|+4/+3	[2]	[2]	啸聚			4409121										13	2					
440921	张燕	挑衅		1	3	43	1	100	1		[44092101]			[5]	[5]																				
440922	张燕	遗计：使全体友方永久获得+8/+6		1	3	45	1	100	6	4409222	[44092201, 44092202]		张燕【啸聚】|+8/+6	[2]	[2]	啸聚			4409221										13	2					
441011	刘辟	招募结束时，使本局你的黄巾兵获得+2/+2		1	3	3	1	100	12	4410112	[44101101, 44101102]		刘辟【踞营】|+2/+2	[15]		踞营																			
441021	刘辟	招募结束时，使本局你的黄巾兵获得+4/+4		1	3	3	1	100	12	4410212	[44102101, 44102102]		刘辟【踞营】|+4/+4	[15]		踞营																			
441311	张曼成	咆哮。		1	3	43	1	100	1		[44131101]				[9]																				
441312	张曼成	战斗中上阵友方时，获得其属性值		1	3	17	1	100	1		[44131201, 44131202]		张曼成【蟊集】|获得上阵友方属性			蟊集			4413121							1			14	2					
441321	张曼成	咆哮。		1	3	43	1	100	1		[44132101]				[9]																				
441322	张曼成	战斗中上阵友方时，获得其2倍属性值		1	3	17	1	100	1		[44132201, 44132202]		张曼成【蟊集】|获得上阵友方2倍属性			蟊集			4413221							1			14	2					
441611	张梁	黄巾友方阵亡时，随机造成3点伤害		1	3	11	1	100	7	4416112	[44161101]				[2]				4416111										42						
441621	张梁	黄巾友方阵亡时，随机造成3点伤害2次		1	3	11	2	100	7	4416212	[44162101]				[2]				4416211										42						
441711	张宝	遗计：使随机1友方获得遗计：上阵1个具有挑衅的黄巾兵		1	3	45	1	100	6	4417112	[44171101]		张宝【影兵】|遗计：上阵1个具有挑衅的黄巾兵	[2]	[2, 5]	影兵			4417111	[20304211]									40	2					
441712	张宝	遗计：上阵1个具有挑衅的黄巾兵		1	3	45	1	100	23		[44171201]		张宝【影兵】|遗计：上阵1个具有挑衅的黄巾兵	[2]	[2, 5]	影兵			4417121	[20304211]									27						
441721	张宝	遗计：使随机1友方获得遗计：上阵1个具有挑衅的金色黄巾兵		1	3	45	1	100	6	4417212	[44172101]		张宝【影兵】|遗计：上阵1个具有挑衅的金色黄巾兵	[2]	[2, 5]	影兵			4417211	[20304212]									40	2					
441722	张宝	遗计：上阵1个具有挑衅的金色黄巾兵		1	3	45	1	100	23		[44172201]		张宝【影兵】|遗计：上阵1个具有挑衅的金色黄巾兵	[2]	[2, 5]	影兵			4417221	[20304212]									27						
441911	张宁	友方触发遗计效果时，随机对3个敌方造成6点伤害		1	3	16	1	100	7	4419112	[44191101]				[2]				4419111										43						
441921	张宁	友方触发遗计效果时，随机对3个敌方造成6点伤害，执行2次		1	3	16	2	100	7	4419212	[44192101]				[2]				4419211										43						
450111	卢植	破军：永久获得+1/+1		1	3	48	1	100	1		[45011101, 45011102]		卢植【明任】|+1/+1	[4]	[4]	明任																			
450121	卢植	破军：永久获得+2/+2		1	3	48	1	100	1		[45012101, 45012102]		卢植【明任】|+2/+2	[4]	[4]	明任																			
450411	董贵人	战斗开始时，使随机友方获得御策		1	3	5	1	100	6	4504112	[45041101]		董贵人【连枝】|获得御策		[7]	连枝																			
450421	董贵人	战斗开始时，使随机2个友方获得御策		1	3	5	1	100	6	4504212	[45042101]		董贵人【连枝】|获得御策		[7]	连枝																			
450511	朱儁	咆哮。		1	3	43	1	100	1		[45051101]				[9]																				
450512	朱儁	破军：使全体友方攻击力永久+1		1	3	48	1	100	6	4505122	[45051201]		卢植【明任】|攻击力+1	[4]	[4]	明任																			
450521	朱儁	咆哮。		1	3	43	1	100	1		[45052101]				[9]																				
450522	朱儁	破军：使全体友方攻击力永久+2		1	3	48	1	100	6	4505222	[45052201]		卢植【明任】|攻击力+2	[4]	[4]	明任																			
450811	皇甫嵩	御策		1	3	43	1	100	1		[45081101]			[7]	[7]																				
450812	皇甫嵩	咆哮		1	3	43	1	100	1		[45081201]				[9]																				
450813	皇甫嵩	友方失去御策时，永久获得+1/+1		1	3	55	1	100	1		[45081301, 45081302]		皇甫嵩【奋钺】|+1/+1		[7]	奋钺			4508131										11	2					
450821	皇甫嵩	御策		1	3	43	1	100	1		[45082101]			[7]	[7]																				
450822	皇甫嵩	咆哮		1	3	43	1	100	1		[45082201]				[9]																				
450823	皇甫嵩	友方失去御策时，永久获得+2/+2		1	3	55	1	100	1		[45082301, 45082302]		皇甫嵩【奋钺】|+2/+2		[7]	奋钺			4508231										11	2					
451011	杨彪	当先：使1个友方获得+4/+4和仅限本回合的御策		1	3	39	1	100	21		[45101101, 45101102, 45101103]		杨彪【昭汉】|+4/+4	[3]	[3, 7]	昭汉																			
451021	杨彪	当先：使1个友方获得+8/+8和仅限本回合的御策*2		1	3	39	1	100	21		[45102101, 45102102, 45102103]		杨彪【昭汉】|+8/+8	[3]	[3, 7]	昭汉																			
451211	万年公主	友方触发破军效果后，使全体友方永久获得+1/+1		1	3	16	1	100	6	4512112	[45121101, 45121102]		万年公主【兴汉】|+1/+1		[4]	兴汉			4512111										36	1					
451221	万年公主	友方触发破军效果后，使全体友方永久获得+2/+2		1	3	16	1	100	6	4512212	[45122101, 45122102]		万年公主【兴汉】|+2/+2		[4]	兴汉			4512211										36	1					
451611	唐姬	友方失去御策时，其每有1层御策使全体友方永久+2/+1		1	3	55	1	100	6	4516112	[45161101, 45161102]		唐姬【抗歌】|每有1层御策永久+2/+1		[7]	抗歌			4516111										12	2					
451621	唐姬	友方失去御策时，其每有1层御策使全体友方永久+4/+2		1	3	55	1	100	6	4516212	[45162101, 45162102]		唐姬【抗歌】|每有1层御策永久+4/+2		[7]	抗歌			4516211										12	2					
451612	唐姬	御策		1	3	43	1	100	1		[45161201]			[7]	[7]																				
451622	唐姬	御策		1	3	43	1	100	1		[45162201]			[7]	[7]																				
451711	刘辩	御策*3		1	3	43	1	100	1		[45171101]			[7]	[7]																				
451712	刘辩	友方的御策可以叠加至多3层		1	3	43	1	100	1		[45171201]				[7]																				
451721	刘辩	御策*6		1	3	43	1	100	1		[45172101]			[7]	[7]																				
451722	刘辩	友方的御策可以叠加至多6层		1	3	43	1	100	1		[45172201]				[7]																				
451811	何太后	鸩毒		1	3	43	1	100	1		[45181101]			[20]	[20]																				
451812	何太后	破军：触发随机友方的遗计效果		1	3	48	1	100	6	4518122	[45181201]			[4]	[4, 2]																				
451821	何太后	鸩毒		1	3	43	1	100	1		[45182101]			[20]	[20]																				
451822	何太后	破军：触发随机友方的遗计效果2次		1	3	48	1	100	6	4518222	[45182201]			[4]	[4, 2]																				
451911	曹节	招募武将后，使具有御策的友方获得+2/+1		1	3	21	1	100	6	4519112	[45191101, 45191102]		曹节【惠民】|+2/+1		[7]	惠民			4519111										22	1					
451912	曹节	御策		1	3	43	1	100	1		[45191201]			[7]																					
451921	曹节	御策		1	3	43	1	100	1		[45192101]			[7]																					
451922	曹节	招募武将后，使具有御策的友方获得+4/+2		1	3	21	1	100	6	4519222	[45192201, 45192202]		曹节【惠民】|+4/+2		[7]	惠民			4519221										22	1					
452011	王荣	遗计：使2个随机其他友方获得自身的攻击力		1	3	45	1	100	6	4520112	[45201101]		王荣【追德】|获得王荣攻击力	[2]	[2]	追德			4520111																
452021	王荣	遗计：使2个随机其他友方获得自身2倍的攻击力		1	3	45	1	100	6	4520212	[45202101]		王荣【追德】|获得2倍王荣攻击力	[2]	[2]	追德			4520211																
460121	华雄	你使用西凉武将后，对主公造成1点伤害并获得+1/+1，执行2次		1	3	23	2	100	20	4601212	[46012101]		华雄【耀武】|+1/+1			耀武			4601211		1	[46012102, 46012103]							37						
461011	庞德	战斗开始时，使自身和左侧友方获得马术：攻击受到的伤害减半		1	3	5	1	100	1		[46101101]		庞德【鞬出】|获得马术：受到伤害减半		[19]						10	[46101101]		4610113											
461021	庞德	马术：攻击受到的伤害变为四分之一		1	3	9	1	100	1		[46102101]			[19]	[19]				4610211																
461022	庞德	战斗开始时，使自身和两侧友方获得马术：攻击受到的伤害减半		1	3	5	1	100	1		[46102201]		庞德【鞬出】|获得马术：受到伤害减半		[19]						10	[46102201]		4610223											
461211	段煨	当先：对主公造成1点伤害，使全体西凉友方获得+2/+2		1	3	39	1	100	20	4612112	[46121101]		段煨【狼灭】|+2/+2	[3]	[3]	狼灭					6	[46121102, 46121103]		4612113					37						
461221	段煨	当先：对主公造成1点伤害，使全体西凉友方获得+2/+2，执行2次		1	3	39	2	100	20	4612212	[46122101]		段煨【狼灭】|+2/+2	[3]	[3]	狼灭					6	[46122102, 46122103]		4612213					37						
461411	马岱	友方触发马术效果时，刷新其马术		1	3	10	1	100	1		[46141101]				[19]			1	4614111																
461412	马岱	友方触发马术效果时，使全体西凉友方永久获得+2/+1		1	3	16	1	100	6	4614122	[46141201, 46141202]		马岱【潜袭】|+2/+1		[19]	潜袭			4614121										16	2					
461421	马岱金	友方触发马术效果时，刷新其马术		1	3	10	1	100	1		[46142101]				[19]			1	4614211																
461422	马岱金	友方触发马术效果时，使全体西凉友方永久获得+4/+2		1	3	16	1	100	6	4614222	[46142201, 46142202]		马岱【潜袭】|+4/+2		[19]	潜袭			4614221										16	2					
